"Date","Price","Open","High","Low","Vol.","Change %"
"07-10-2024","806.89","824.05","827.44","804.50","94.46M","-2.40%"
"04-10-2024","826.77","835.17","843.23","824.45","48.68M","-1.45%"
"03-10-2024","838.91","855.70","860.93","834.60","48.47M","-2.56%"
"01-10-2024","860.96","859.86","868.84","857.92","24.57M","-0.34%"
"30-09-2024","863.88","872.23","873.55","860.06","26.38M","-1.18%"
"27-09-2024","874.15","886.29","886.89","872.83","35.61M","-1.73%"
"26-09-2024","889.51","884.32","891.78","881.83","31.90M","0.24%"
"25-09-2024","887.34","877.89","891.78","877.89","31.97M","0.62%"
"24-09-2024","881.83","880.31","888.61","874.95","33.04M","0.47%"
"23-09-2024","877.72","872.33","880.98","867.97","26.97M","1.07%"
"20-09-2024","868.44","856.12","870.31","851.66","60.62M","1.91%"
"19-09-2024","852.13","847.49","857.37","847.47","30.65M","0.81%"
"18-09-2024","845.30","833.85","847.34","833.48","40.92M","1.56%"
"17-09-2024","832.33","836.92","836.92","830.01","20.13M","-0.13%"
"16-09-2024","833.40","831.43","836.82","829.96","15.17M","0.30%"
"13-09-2024","830.91","834.92","834.92","826.47","23.86M","-0.04%"
"12-09-2024","831.23","824.95","832.93","821.48","32.42M","1.38%"
"11-09-2024","819.91","823.15","824.20","817.57","22.23M","-0.39%"
"10-09-2024","823.13","824.95","824.95","816.97","26.61M","0.23%"
"09-09-2024","821.21","816.97","822.20","813.03","23.79M","0.58%"
"06-09-2024","816.44","817.12","821.83","815.02","26.03M","-0.52%"
"05-09-2024","820.68","820.96","822.90","818.96","22.88M","0.22%"
"04-09-2024","818.86","817.47","820.36","813.97","24.68M","0.27%"
"03-09-2024","816.64","814.97","817.94","810.28","37.28M","0.64%"
"02-09-2024","811.46","821.36","821.36","809.59","34.05M","-0.61%"
"30-08-2024","816.42","825.94","828.94","808.56","445.34M","-0.10%"
"29-08-2024","817.24","818.96","820.16","813.55","49.05M","0.09%"
"28-08-2024","816.52","816.84","817.84","813.08","26.92M","-0.04%"
"27-08-2024","816.84","819.66","821.66","814.07","35.77M","-0.13%"
"26-08-2024","817.94","814.07","821.93","814.07","22.36M","0.92%"
"23-08-2024","810.51","814.97","814.97","809.49","20.33M","-0.38%"
"22-08-2024","813.63","813.97","817.12","811.98","21.30M","0.34%"
"21-08-2024","810.88","812.03","815.25","806.89","47.63M","-0.73%"
